DD;CC;LLLL;Localidade;Field_004;Field_005;Field_006;Field_007;Field_008;Field_009;Field_010;Field_011;Field_012;Field_013;CP4;CP3;CPALF
16;9;60169;Alvarães              ;3700000;Rua     ;do ;             ;   ;Bairro de São José        ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;3710000;Rua     ;   ;             ;   ;Telha                     ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60170;Barroselas            ;1151550000;Travessa;das;             ;   ;Castanheiras              ;Paço         ;                      ;;                       ;4905;317;BARROSELAS       
16;9;60170;Barroselas            ;1228450000;Rua     ;da ;             ;   ;Lameira                   ;             ;                      ;;                       ;4905;296;BARROSELAS       
16;9;60170;Barroselas            ;1228460000;Rotunda ;da ;             ;   ;Igreja                    ;             ;                      ;;                       ;4905;297;BARROSELAS       
16;9;60170;Barroselas            ;1228470000;Beco    ;dos;             ;   ;Fogueteiros               ;             ;                      ;;                       ;4905;460;BARROSELAS       
16;9;60170;Barroselas            ;1228480000;Beco    ;dos;             ;   ;Cereeiros                 ;             ;                      ;;                       ;4905;333;BARROSELAS       
16;9;60170;Barroselas            ;1228490000;Beco    ;do ;             ;   ;Lombo                     ;Feira        ;                      ;;                       ;4905;333;BARROSELAS       
16;9;60170;Barroselas            ;1228500000;Beco    ;do ;             ;   ;Pelourinho                ;             ;                      ;;                       ;4905;337;BARROSELAS       
16;9;60170;Barroselas            ;15010916;Rua     ;do ;             ;   ;Fontêlo                   ;Sião         ;                      ;;                       ;4905;443;BARROSELAS       
16;9;60170;Barroselas            ;15020916;Rua     ;da ;             ;   ;Liberdade                 ;Foz          ;                      ;;                       ;4905;361;BARROSELAS       
16;9;60170;Barroselas            ;15030916;Rua     ;da ;             ;   ;Camela                    ;Fiopos       ;                      ;;                       ;4905;342;BARROSELAS       
16;9;60170;Barroselas            ;15040916;Travessa;da ;             ;   ;Batoca                    ;Fiopos       ;                      ;;                       ;4905;444;BARROSELAS       
16;9;60170;Barroselas            ;15050916;Rua     ;da ;             ;   ;Batoca                    ;             ;                      ;;                       ;4905;445;BARROSELAS       
16;9;60170;Barroselas            ;15060916;Rua     ;do ;             ;   ;Outeiro                   ;             ;                      ;;                       ;4905;381;BARROSELAS       
16;9;60170;Barroselas            ;15070916;Largo   ;da ;             ;   ;Feira                     ;Feira        ;                      ;;                       ;4905;327;BARROSELAS       
16;9;60170;Barroselas            ;15080916;Rua     ;da ;             ;   ;Feira                     ;             ;                      ;;                       ;4905;328;BARROSELAS       
16;9;60170;Barroselas            ;15090916;Travessa;dos;             ;   ;Tramboleiros              ;Souto        ;                      ;;                       ;4905;469;BARROSELAS       
16;9;60170;Barroselas            ;15100916;Rua     ;de ;             ;   ;Pedrinha                  ;Souto        ;                      ;;                       ;4905;470;BARROSELAS       
16;9;60170;Barroselas            ;15110916;Rua     ;do ;             ;   ;Mirante                   ;             ;                      ;;                       ;4905;393;BARROSELAS       
16;9;60170;Barroselas            ;15120916;Rua     ;do ;             ;   ;Extremo                   ;Extremo      ;                      ;;                       ;4905;313;BARROSELAS       
16;9;60170;Barroselas            ;15130916;Travessa;do ;             ;   ;Sião                      ;Sião         ;                      ;;                       ;4905;446;BARROSELAS       
16;9;60170;Barroselas            ;15140916;Travessa;dos;             ;   ;Barroselas                ;Feira        ;                      ;;                       ;4905;329;BARROSELAS       
16;9;60170;Barroselas            ;15150916;Avenida ;   ;             ;   ;18 de Dezembro            ;Feira        ;                      ;;                       ;4905;330;BARROSELAS       
16;9;60170;Barroselas            ;15160916;Praça   ;da ;             ;   ;República                 ;Feira        ;                      ;;                       ;4905;331;BARROSELAS       
16;9;60170;Barroselas            ;15170916;Rua     ;da ;             ;   ;Estação                   ;Estação      ;                      ;;                       ;4905;311;BARROSELAS       
16;9;60170;Barroselas            ;15180916;Rua     ;da ;             ;   ;Fábrica                   ;Souto        ;                      ;;                       ;4905;471;BARROSELAS       
16;9;60170;Barroselas            ;15190916;Rua     ;do ;             ;   ;Alambique                 ;Souto        ;                      ;;                       ;4905;472;BARROSELAS       
16;9;60170;Barroselas            ;15200916;Rua     ;do ;             ;   ;Calvário                  ;Souto        ;                      ;;                       ;4905;473;BARROSELAS       
